image_path,relative_path,dataset,location,top_category,confidence,is_empty,fish,coral,marine_animal,vegetation,sand_seafloor,rocks,shipwreck_debris,man_made_structure,diver,open_water,murky_turbid,dark_overexposed,blurry_corrupt
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172007713406.tiff,canyons/calibration/imgs/16233172007713406.tiff,flsea_vi,canyons/calibration,rocks,0.5702,False,0.0032,0.0217,0.0023,0.0118,0.0170,0.5702,0.0639,0.0211,0.0082,0.0191,0.0583,0.0339,0.1693
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172008899822.tiff,canyons/calibration/imgs/16233172008899822.tiff,flsea_vi,canyons/calibration,rocks,0.3642,False,0.0075,0.0451,0.0031,0.0206,0.0323,0.3642,0.0609,0.0120,0.0046,0.0271,0.0907,0.0469,0.2849
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172009670942.tiff,canyons/calibration/imgs/16233172009670942.tiff,flsea_vi,canyons/calibration,rocks,0.6829,False,0.0015,0.0201,0.0014,0.0060,0.0136,0.6829,0.0314,0.0149,0.0038,0.0077,0.0473,0.0156,0.1539
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172010645955.tiff,canyons/calibration/imgs/16233172010645955.tiff,flsea_vi,canyons/calibration,rocks,0.5923,False,0.0013,0.0215,0.0019,0.0097,0.0157,0.5923,0.0569,0.0246,0.0051,0.0086,0.0881,0.0263,0.1480
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172011773055.tiff,canyons/calibration/imgs/16233172011773055.tiff,flsea_vi,canyons/calibration,rocks,0.5901,False,0.0010,0.0303,0.0016,0.0162,0.0162,0.5901,0.0562,0.0182,0.0039,0.0104,0.1066,0.0320,0.1174
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172012757874.tiff,canyons/calibration/imgs/16233172012757874.tiff,flsea_vi,canyons/calibration,rocks,0.5729,False,0.0026,0.0181,0.0043,0.0072,0.0185,0.5729,0.1136,0.0218,0.0096,0.0118,0.0671,0.0262,0.1263
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172013682630.tiff,canyons/calibration/imgs/16233172013682630.tiff,flsea_vi,canyons/calibration,rocks,0.5411,False,0.0017,0.0105,0.0010,0.0077,0.0133,0.5411,0.1226,0.0512,0.0075,0.0155,0.0584,0.0269,0.1425
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172014702792.tiff,canyons/calibration/imgs/16233172014702792.tiff,flsea_vi,canyons/calibration,rocks,0.7103,False,0.0017,0.0112,0.0005,0.0145,0.0174,0.7103,0.1002,0.0172,0.0026,0.0055,0.0664,0.0108,0.0416
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172015666792.tiff,canyons/calibration/imgs/16233172015666792.tiff,flsea_vi,canyons/calibration,rocks,0.7270,False,0.0017,0.0167,0.0009,0.0089,0.0109,0.7270,0.0577,0.0201,0.0041,0.0064,0.0273,0.0115,0.1069
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172016974459.tiff,canyons/calibration/imgs/16233172016974459.tiff,flsea_vi,canyons/calibration,rocks,0.6110,False,0.0015,0.0180,0.0008,0.0146,0.0187,0.6110,0.0570,0.0153,0.0030,0.0109,0.0503,0.0180,0.1810
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172017686026.tiff,canyons/calibration/imgs/16233172017686026.tiff,flsea_vi,canyons/calibration,rocks,0.7037,False,0.0008,0.0083,0.0004,0.0053,0.0109,0.7037,0.0147,0.0138,0.0027,0.0091,0.0590,0.0163,0.1552
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172018746634.tiff,canyons/calibration/imgs/16233172018746634.tiff,flsea_vi,canyons/calibration,rocks,0.7767,False,0.0011,0.0212,0.0004,0.0082,0.0208,0.7767,0.0371,0.0144,0.0024,0.0108,0.0283,0.0118,0.0668
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172019698090.tiff,canyons/calibration/imgs/16233172019698090.tiff,flsea_vi,canyons/calibration,rocks,0.6564,False,0.0021,0.0374,0.0004,0.0153,0.0439,0.6564,0.1396,0.0121,0.0015,0.0072,0.0337,0.0081,0.0422
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172020785990.tiff,canyons/calibration/imgs/16233172020785990.tiff,flsea_vi,canyons/calibration,rocks,0.5792,False,0.0044,0.0439,0.0007,0.0248,0.0276,0.5792,0.1176,0.0075,0.0021,0.0129,0.0314,0.0153,0.1327
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172021684413.tiff,canyons/calibration/imgs/16233172021684413.tiff,flsea_vi,canyons/calibration,rocks,0.7314,False,0.0009,0.0148,0.0002,0.0087,0.0292,0.7314,0.1385,0.0092,0.0007,0.0056,0.0208,0.0038,0.0363
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172022669013.tiff,canyons/calibration/imgs/16233172022669013.tiff,flsea_vi,canyons/calibration,rocks,0.7963,False,0.0011,0.0259,0.0003,0.0076,0.0314,0.7963,0.0638,0.0130,0.0011,0.0058,0.0167,0.0052,0.0319
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172023767750.tiff,canyons/calibration/imgs/16233172023767750.tiff,flsea_vi,canyons/calibration,rocks,0.7087,False,0.0031,0.0132,0.0003,0.0107,0.0351,0.7087,0.0327,0.0057,0.0018,0.0171,0.0570,0.0159,0.0986
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172024869804.tiff,canyons/calibration/imgs/16233172024869804.tiff,flsea_vi,canyons/calibration,rocks,0.7965,False,0.0012,0.0105,0.0004,0.0068,0.0224,0.7965,0.0515,0.0091,0.0024,0.0079,0.0237,0.0083,0.0594
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172025660288.tiff,canyons/calibration/imgs/16233172025660288.tiff,flsea_vi,canyons/calibration,rocks,0.7500,False,0.0018,0.0122,0.0004,0.0087,0.0317,0.7500,0.0664,0.0086,0.0012,0.0086,0.0257,0.0095,0.0752
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172026691003.tiff,canyons/calibration/imgs/16233172026691003.tiff,flsea_vi,canyons/calibration,rocks,0.7261,False,0.0047,0.0195,0.0004,0.0142,0.0313,0.7261,0.0520,0.0072,0.0015,0.0093,0.0510,0.0169,0.0660
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172027664711.tiff,canyons/calibration/imgs/16233172027664711.tiff,flsea_vi,canyons/calibration,rocks,0.7278,False,0.0036,0.0158,0.0004,0.0111,0.0484,0.7278,0.0404,0.0077,0.0014,0.0105,0.0495,0.0149,0.0686
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172028846776.tiff,canyons/calibration/imgs/16233172028846776.tiff,flsea_vi,canyons/calibration,rocks,0.8169,False,0.0008,0.0125,0.0003,0.0071,0.0326,0.8169,0.0577,0.0075,0.0006,0.0048,0.0154,0.0058,0.0382
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172029645510.tiff,canyons/calibration/imgs/16233172029645510.tiff,flsea_vi,canyons/calibration,rocks,0.8380,False,0.0007,0.0142,0.0002,0.0091,0.0237,0.8380,0.0479,0.0084,0.0007,0.0042,0.0185,0.0033,0.0312
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172030725114.tiff,canyons/calibration/imgs/16233172030725114.tiff,flsea_vi,canyons/calibration,rocks,0.4318,False,0.0023,0.0225,0.0004,0.0192,0.0268,0.4318,0.4266,0.0233,0.0013,0.0032,0.0198,0.0033,0.0195
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172031869660.tiff,canyons/calibration/imgs/16233172031869660.tiff,flsea_vi,canyons/calibration,shipwreck_debris,0.3048,False,0.0021,0.0228,0.0014,0.0148,0.0317,0.2374,0.3048,0.2027,0.0204,0.0491,0.0198,0.0229,0.0700
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172032757137.tiff,canyons/calibration/imgs/16233172032757137.tiff,flsea_vi,canyons/calibration,shipwreck_debris,0.3096,False,0.0021,0.0139,0.0010,0.0163,0.0229,0.0864,0.3096,0.2580,0.0076,0.0560,0.0137,0.0343,0.1783
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172033744147.tiff,canyons/calibration/imgs/16233172033744147.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.2431,True,0.0016,0.0107,0.0004,0.0160,0.0242,0.2236,0.2127,0.1932,0.0026,0.0379,0.0091,0.0252,0.2431
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172034702582.tiff,canyons/calibration/imgs/16233172034702582.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.3092,True,0.0009,0.0055,0.0002,0.0036,0.0104,0.2157,0.0611,0.2962,0.0029,0.0364,0.0260,0.0319,0.3092
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172035666249.tiff,canyons/calibration/imgs/16233172035666249.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.2694,True,0.0018,0.0177,0.0008,0.0136,0.0228,0.2622,0.1000,0.1713,0.0113,0.0602,0.0313,0.0376,0.2694
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172036817918.tiff,canyons/calibration/imgs/16233172036817918.tiff,flsea_vi,canyons/calibration,shipwreck_debris,0.3323,False,0.0005,0.0068,0.0003,0.0050,0.0118,0.1970,0.3323,0.2895,0.0047,0.0478,0.0205,0.0180,0.0659
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172037650402.tiff,canyons/calibration/imgs/16233172037650402.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3576,False,0.0006,0.0090,0.0004,0.0043,0.0176,0.2628,0.1725,0.3576,0.0078,0.0557,0.0193,0.0189,0.0737
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172038675802.tiff,canyons/calibration/imgs/16233172038675802.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3815,False,0.0003,0.0027,0.0003,0.0018,0.0064,0.1724,0.3066,0.3815,0.0073,0.0416,0.0095,0.0088,0.0609
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172039689910.tiff,canyons/calibration/imgs/16233172039689910.tiff,flsea_vi,canyons/calibration,man_made_structure,0.2970,False,0.0004,0.0039,0.0004,0.0043,0.0081,0.2056,0.1439,0.2970,0.0043,0.0248,0.0467,0.0233,0.2373
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172040808976.tiff,canyons/calibration/imgs/16233172040808976.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3540,False,0.0002,0.0035,0.0003,0.0040,0.0076,0.3208,0.1077,0.3540,0.0024,0.0121,0.0433,0.0129,0.1313
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172041706026.tiff,canyons/calibration/imgs/16233172041706026.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6843,False,0.0002,0.0035,0.0003,0.0033,0.0050,0.1175,0.0388,0.6843,0.0022,0.0137,0.0765,0.0096,0.0450
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172042664280.tiff,canyons/calibration/imgs/16233172042664280.tiff,flsea_vi,canyons/calibration,man_made_structure,0.4877,False,0.0003,0.0037,0.0003,0.0038,0.0105,0.2128,0.0189,0.4877,0.0043,0.0241,0.1128,0.0270,0.0939
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172043753657.tiff,canyons/calibration/imgs/16233172043753657.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7475,False,0.0002,0.0031,0.0000,0.0020,0.0068,0.1147,0.0052,0.7475,0.0011,0.0330,0.0419,0.0124,0.0321
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172044734561.tiff,canyons/calibration/imgs/16233172044734561.tiff,flsea_vi,canyons/calibration,man_made_structure,0.8847,False,0.0003,0.0014,0.0000,0.0011,0.0026,0.0582,0.0072,0.8847,0.0007,0.0138,0.0091,0.0041,0.0171
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172045866714.tiff,canyons/calibration/imgs/16233172045866714.tiff,flsea_vi,canyons/calibration,man_made_structure,0.8041,False,0.0003,0.0045,0.0001,0.0038,0.0061,0.0899,0.0042,0.8041,0.0004,0.0320,0.0189,0.0096,0.0262
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172046660528.tiff,canyons/calibration/imgs/16233172046660528.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7845,False,0.0004,0.0028,0.0000,0.0035,0.0025,0.0558,0.0193,0.7845,0.0014,0.0170,0.0406,0.0141,0.0579
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172047694361.tiff,canyons/calibration/imgs/16233172047694361.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5470,False,0.0022,0.0065,0.0002,0.0072,0.0092,0.1264,0.0120,0.5470,0.0033,0.0589,0.0679,0.0421,0.1171
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172048886333.tiff,canyons/calibration/imgs/16233172048886333.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6463,False,0.0007,0.0034,0.0001,0.0053,0.0087,0.0345,0.0336,0.6463,0.0019,0.0383,0.0710,0.0257,0.1303
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172049755006.tiff,canyons/calibration/imgs/16233172049755006.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6751,False,0.0005,0.0020,0.0001,0.0021,0.0069,0.1110,0.0197,0.6751,0.0015,0.0229,0.0770,0.0110,0.0702
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172050755600.tiff,canyons/calibration/imgs/16233172050755600.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5434,False,0.0010,0.0062,0.0001,0.0068,0.0037,0.1189,0.0462,0.5434,0.0023,0.0402,0.0247,0.0411,0.1655
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172051696098.tiff,canyons/calibration/imgs/16233172051696098.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5038,False,0.0012,0.0078,0.0001,0.0165,0.0028,0.2053,0.0759,0.5038,0.0019,0.0138,0.0132,0.0198,0.1379
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172052729680.tiff,canyons/calibration/imgs/16233172052729680.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3558,False,0.0032,0.0048,0.0001,0.0036,0.0049,0.1863,0.0207,0.3558,0.0031,0.0342,0.0345,0.0357,0.3130
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172053880868.tiff,canyons/calibration/imgs/16233172053880868.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.3280,True,0.0004,0.0018,0.0000,0.0042,0.0053,0.1984,0.0589,0.2271,0.0031,0.0227,0.0816,0.0684,0.3280
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172054710990.tiff,canyons/calibration/imgs/16233172054710990.tiff,flsea_vi,canyons/calibration,man_made_structure,0.2881,False,0.0050,0.0098,0.0003,0.0016,0.0081,0.2460,0.0391,0.2881,0.0032,0.0491,0.0339,0.0429,0.2731
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172055706823.tiff,canyons/calibration/imgs/16233172055706823.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.4376,True,0.0042,0.0070,0.0003,0.0092,0.0050,0.1185,0.1358,0.1460,0.0072,0.0110,0.0398,0.0784,0.4376
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172056768355.tiff,canyons/calibration/imgs/16233172056768355.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.5086,True,0.0014,0.0091,0.0022,0.0079,0.0049,0.1051,0.1082,0.0668,0.0094,0.0099,0.0356,0.1311,0.5086
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172057737217.tiff,canyons/calibration/imgs/16233172057737217.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.4807,True,0.0027,0.0135,0.0036,0.0125,0.0055,0.2445,0.0229,0.0257,0.0125,0.0118,0.0839,0.0802,0.4807
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172058704570.tiff,canyons/calibration/imgs/16233172058704570.tiff,flsea_vi,canyons/calibration,rocks,0.3803,False,0.0061,0.0224,0.0028,0.0120,0.0174,0.3803,0.0581,0.0159,0.0041,0.0124,0.0946,0.0408,0.3331
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172059648337.tiff,canyons/calibration/imgs/16233172059648337.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.5967,True,0.0064,0.0140,0.0038,0.0091,0.0108,0.1222,0.0415,0.0135,0.0064,0.0204,0.0929,0.0624,0.5967
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172060875620.tiff,canyons/calibration/imgs/16233172060875620.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.5472,True,0.0027,0.0165,0.0022,0.0103,0.0133,0.2346,0.0379,0.0125,0.0068,0.0265,0.0525,0.0371,0.5472
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172061631040.tiff,canyons/calibration/imgs/16233172061631040.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.5490,True,0.0063,0.0200,0.0032,0.0165,0.0095,0.1482,0.0457,0.0134,0.0086,0.0314,0.0755,0.0727,0.5490
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172062665806.tiff,canyons/calibration/imgs/16233172062665806.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.5402,True,0.0062,0.0171,0.0025,0.0173,0.0103,0.1782,0.0257,0.0110,0.0063,0.0175,0.0891,0.0786,0.5402
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172063716035.tiff,canyons/calibration/imgs/16233172063716035.tiff,flsea_vi,canyons/calibration,rocks,0.4325,False,0.0158,0.0508,0.0019,0.0142,0.0207,0.4325,0.0414,0.0085,0.0022,0.0107,0.0405,0.0269,0.3340
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172064857202.tiff,canyons/calibration/imgs/16233172064857202.tiff,flsea_vi,canyons/calibration,rocks,0.4658,False,0.0026,0.0109,0.0007,0.0074,0.0112,0.4658,0.0928,0.0221,0.0016,0.0074,0.0345,0.0229,0.3201
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172065644171.tiff,canyons/calibration/imgs/16233172065644171.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.5195,True,0.0026,0.0109,0.0013,0.0206,0.0083,0.2591,0.0526,0.0141,0.0026,0.0070,0.0578,0.0437,0.5195
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172066722653.tiff,canyons/calibration/imgs/16233172066722653.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.4145,True,0.0056,0.0182,0.0016,0.0451,0.0082,0.1915,0.1084,0.0515,0.0046,0.0070,0.0866,0.0572,0.4145
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172067641273.tiff,canyons/calibration/imgs/16233172067641273.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.4214,True,0.0016,0.0075,0.0008,0.0107,0.0125,0.2604,0.0639,0.1167,0.0030,0.0127,0.0409,0.0477,0.4214
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172068704300.tiff,canyons/calibration/imgs/16233172068704300.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.5405,True,0.0024,0.0087,0.0008,0.0138,0.0069,0.3020,0.0480,0.0103,0.0008,0.0050,0.0331,0.0277,0.5405
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172069742608.tiff,canyons/calibration/imgs/16233172069742608.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.3896,True,0.0038,0.0399,0.0009,0.0126,0.0133,0.3225,0.0672,0.0381,0.0023,0.0048,0.0678,0.0371,0.3896
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172070710804.tiff,canyons/calibration/imgs/16233172070710804.tiff,flsea_vi,canyons/calibration,rocks,0.4858,False,0.0049,0.0267,0.0014,0.0109,0.0160,0.4858,0.0700,0.0244,0.0022,0.0055,0.0362,0.0181,0.2979
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172071647089.tiff,canyons/calibration/imgs/16233172071647089.tiff,flsea_vi,canyons/calibration,rocks,0.6314,False,0.0034,0.0368,0.0007,0.0135,0.0202,0.6314,0.0672,0.0368,0.0011,0.0036,0.0524,0.0165,0.1165
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172072800138.tiff,canyons/calibration/imgs/16233172072800138.tiff,flsea_vi,canyons/calibration,rocks,0.5707,False,0.0038,0.0469,0.0006,0.0152,0.0211,0.5707,0.0300,0.0113,0.0007,0.0041,0.0415,0.0154,0.2386
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172073642952.tiff,canyons/calibration/imgs/16233172073642952.tiff,flsea_vi,canyons/calibration,rocks,0.4278,False,0.0057,0.0988,0.0009,0.0719,0.0266,0.4278,0.0664,0.0148,0.0008,0.0046,0.1201,0.0225,0.1390
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172074751956.tiff,canyons/calibration/imgs/16233172074751956.tiff,flsea_vi,canyons/calibration,rocks,0.2741,False,0.0086,0.0432,0.0015,0.0612,0.0358,0.2741,0.0995,0.0199,0.0014,0.0060,0.1927,0.0530,0.2030
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233172075635824.tiff,canyons/calibration/imgs/16233172075635824.tiff,flsea_vi,canyons/calibration,murky_turbid,0.3521,True,0.0054,0.0243,0.0015,0.0758,0.0201,0.1806,0.0693,0.0166,0.0013,0.0050,0.3521,0.0454,0.2026
